Transaction ID,Account Id,Transaction Amount,Transaction Date,Transaction Type,Location,Device Id,IP Address,Merchant Id,Channel,Customer Age,Customer Occupation,Transaction Duration,Login Attempts,Account Balance,Previous Transaction Date
TRX00984,ACC043,1583.1316350670313,2026-02-14 14:00:00,Transfer,Medan,DEV4,172.16.0.1,M002,Internet Banking,37,Wiraswasta,224,1,8508880.708613291,2026-02-13 14:00:00
TRX00985,ACC048,25.66103065239475,2026-02-15 00:00:00,Transfer,Surabaya,DEV3,172.16.0.1,M004,ATM,58,Pelajar,228,4,1618134.6287388725,2026-02-07 00:00:00
TRX00986,ACC087,529.9820042442739,2026-02-15 10:00:00,Payment,Jakarta,DEV2,10.0.0.1,M002,ATM,62,Pelajar,99,4,16474544.307701925,2026-02-08 10:00:00
TRX00987,ACC070,386.74934308191814,2026-02-15 20:00:00,Transfer,Surabaya,DEV3,172.16.0.1,M003,Internet Banking,61,Pelajar,261,1,45418660.82525549,2026-02-08 20:00:00
TRX00988,ACC046,104.04745525053849,2026-02-16 06:00:00,Withdrawal,Jakarta,DEV2,10.0.0.1,M001,Internet Banking,28,Wiraswasta,17,1,4937910.967589488,2026-02-13 06:00:00
TRX00989,ACC043,100.03616737290692,2026-02-16 16:00:00,Transfer,Surabaya,DEV4,192.168.1.1,M001,Internet Banking,29,Karyawan Swasta,265,3,30359847.859515637,2026-02-13 16:00:00
TRX00990,ACC021,9.45395421029932,2026-02-17 02:00:00,Withdrawal,Medan,DEV4,172.16.0.1,M001,Mobile Banking,35,Pelajar,217,4,22629647.362060264,2026-02-15 02:00:00
TRX00991,ACC023,243.49526608856297,2026-02-17 12:00:00,Transfer,Medan,DEV4,172.16.0.1,M002,Internet Banking,47,Pelajar,140,4,46929563.797054045,2026-02-16 12:00:00
TRX00992,ACC080,376.11295051842234,2026-02-17 22:00:00,Withdrawal,Surabaya,DEV1,192.168.1.1,M001,Mobile Banking,61,Pelajar,233,1,6213705.212600983,2026-02-10 22:00:00
TRX00993,ACC047,28.973448040672558,2026-02-18 08:00:00,Withdrawal,Jakarta,DEV4,192.168.1.1,M001,Internet Banking,65,PNS,206,3,10680189.740061224,2026-02-11 08:00:00
TRX00994,ACC015,117.47996266203376,2026-02-18 18:00:00,Transfer,Bandung,DEV3,172.16.0.1,M001,Mobile Banking,54,Wiraswasta,151,3,1574144.2337135144,2026-02-16 18:00:00
TRX00995,ACC025,157.0859130428832,2026-02-19 04:00:00,Transfer,Medan,DEV1,192.168.1.1,M004,Internet Banking,37,Wiraswasta,261,1,21753368.95660555,2026-02-12 04:00:00
TRX00996,ACC036,356.6871053709506,2026-02-19 14:00:00,Withdrawal,Medan,DEV4,10.0.0.1,M004,Internet Banking,42,Wiraswasta,105,1,13963861.68827625,2026-02-11 14:00:00
TRX00997,ACC075,149.26221839047994,2026-02-20 00:00:00,Deposit,Bandung,DEV3,192.168.1.1,M002,Internet Banking,29,Wiraswasta,35,4,43508306.10112701,2026-02-19 00:00:00
TRX00998,ACC051,12.942558231851494,2026-02-20 10:00:00,Payment,Surabaya,DEV3,192.168.1.1,M001,ATM,38,Wiraswasta,120,1,30286546.578567978,2026-02-11 10:00:00
TRX00999,ACC015,67.02685405002934,2026-02-20 20:00:00,Deposit,Jakarta,DEV3,172.16.0.1,M002,ATM,42,PNS,132,2,30743127.824987516,2026-02-13 20:00:00
TRX01000,ACC068,207.8753618213945,2026-02-21 06:00:00,Deposit,Surabaya,DEV2,10.0.0.1,M001,Internet Banking,28,Karyawan Swasta,195,3,26642343.774376992,2026-02-18 06:00:00
